mp_id,formula,composition,crystal_system,symmetry_symbol,volume,density,e_fermi,formation_energy_per_atom,band_gap,bandgap_direct
mp-1103320,PrGeIr,"{'Pr': 1, 'Ge': 1, 'Ir': 1}",Orthorhombic,Pnma,241.49179897644413,11.160429563672245,6.35858768,-0.797091658333334,0.0,False
mp-11385,YFe5,"{'Y': 1, 'Fe': 5}",Hexagonal,P6/mmm,89.68205826378515,6.8162536618822696,4.48713495,-0.042551369444443786,0.0,False
mp-11243,ErAu,"{'Er': 1, 'Au': 1}",Orthorhombic,Cmcm,91.46931308972663,13.224343027170782,4.35643517,-0.8996727725000007,0.0,False
mp-1103487,CeGaPt,"{'Ce': 1, 'Ga': 1, 'Pt': 1}",Orthorhombic,Pnma,248.92156428607777,10.804856741011228,7.06832577,-1.010989205833333,0.0,False
mp-866292,Ba2TlCd,"{'Ba': 2, 'Tl': 1, 'Cd': 1}",Cubic,Fm-3m,153.92814973716096,6.3803989699166435,3.03926705,-0.37904271833333336,0.0,False
mp-866004,Er2InAg,"{'Er': 2, 'In': 1, 'Ag': 1}",Cubic,Fm-3m,97.62612497058042,9.477579310378507,4.73730595,-0.39826551416666645,0.0,False
mp-989621,LaOsN3,"{'La': 1, 'Os': 1, 'N': 3}",Orthorhombic,Pmma,140.01376512329904,8.803681884112583,8.01975246,-0.6134328379999999,0.0,False
mp-1101926,EuAs,"{'Eu': 1, 'As': 1}",Hexagonal,P-62m,344.1564272367937,6.568276039019196,2.84805776,-1.1649372991666678,0.0,False
mp-1205298,Tb2Si3,"{'Tb': 2, 'Si': 3}",Orthorhombic,Cmcm,200.80025993365035,6.650536356693661,6.43568757,-0.6406972219999993,0.0,False
mp-21052,Tb2InPd2,"{'Tb': 2, 'In': 1, 'Pd': 2}",Tetragonal,P4/mbm,220.52282122795538,9.721374034773113,5.08214632,-0.8693238949999994,0.0,False
mp-11267,BaHg2,"{'Ba': 1, 'Hg': 2}",Hexagonal,P6/mmm,195.05692768080334,9.168727527595223,2.50781087,-0.5057794833333334,0.0,False
mp-1182442,BO2F3,"{'B': 1, 'O': 2, 'F': 3}",Monoclinic,P2_1/c,339.0353521512154,1.9553137032066155,-2.19853458,-2.1156534715277773,0.0,False
mp-1209775,Sr3Yb2(BO3)4,"{'Sr': 3, 'Yb': 2, 'B': 4, 'O': 12}",Orthorhombic,Pna2_1,1070.6972459163683,5.236918506566769,1.05839053,-3.1218325850793645,0.0,False
mp-862602,ScAlCo2,"{'Sc': 1, 'Al': 1, 'Co': 2}",Cubic,Fm-3m,51.990181866504344,6.062234848808592,6.25136976,-0.5154284212500002,0.0,False
mp-570853,SrCeI4,"{'Sr': 1, 'Ce': 1, 'I': 4}",Monoclinic,C2/c,479.19152164614326,5.096433431548031,5.99467234,-1.7637171402777783,0.0,False
mp-29068,Hf5FeTe3,"{'Hf': 5, 'Fe': 1, 'Te': 3}",Orthorhombic,Pnma,880.6869440161778,10.03914166719076,5.53543445,-0.7152297805555557,0.0,False
mp-1184322,Eu2TlZn,"{'Eu': 2, 'Tl': 1, 'Zn': 1}",Cubic,Fm-3m,116.05832022684338,8.208674480118171,3.55467918,-0.3510691683333338,0.0,False
mp-708,LaAs,"{'La': 1, 'As': 1}",Cubic,Fm-3m,59.52923349055362,5.964602303974848,5.8975965,-1.5636853300000002,0.0,False
mp-1216708,V3Ni2,"{'V': 3, 'Ni': 2}",Monoclinic,P2/m,359.4728351252836,7.489240510711626,6.83924693,-0.18754469166666657,0.0,False
mp-1187641,YbEuTl2,"{'Yb': 1, 'Eu': 1, 'Tl': 2}",Cubic,Fm-3m,116.28147888771049,10.478493728129711,4.44201718,-0.4664055866666663,0.0,False
mp-20932,NbNiP,"{'Nb': 1, 'Ni': 1, 'P': 1}",Orthorhombic,Pnma,155.6307685121479,7.792045285566307,9.10611594,-0.8393728561111118,0.0,False
mp-30221,Ba5P5I3,"{'Ba': 5, 'P': 5, 'I': 3}",Monoclinic,C2/m,950.8185945159036,4.269036077727443,3.40627525,-1.3509943520512822,0.0,False
mp-1210991,LuSi3Ni5,"{'Lu': 1, 'Si': 3, 'Ni': 5}",Orthorhombic,Pnma,459.14721032947915,7.995380534535834,8.29836132,-0.6940976572222226,0.0,False
mp-22259,Yb2Ru2O7,"{'Yb': 2, 'Ru': 2, 'O': 7}",Cubic,Fd-3m,257.28296722912506,8.522244127495952,2.69056119,-2.2936728646590905,0.0,False
mp-865373,YCo,"{'Y': 1, 'Co': 1}",Trigonal,R-3m,91.54622462870503,5.363247054414503,3.25932252,-0.19720050333333372,0.0,False
mp-1206983,Ho3PbC,"{'Ho': 3, 'Pb': 1, 'C': 1}",Cubic,Pm-3m,115.03632884060738,10.306549782982367,4.84597559,-0.5493245334999998,0.0,False
mp-862706,BeCo2Ge,"{'Be': 1, 'Co': 2, 'Ge': 1}",Cubic,Fm-3m,40.20620758723299,8.24022963616812,6.47099425,-0.30796471000000025,0.0,False
mp-505820,NiPS,"{'Ni': 1, 'P': 1, 'S': 1}",Cubic,P2_13,169.00202161707915,4.7843453877891795,8.18964877,-0.520934839652778,0.0,False
mp-569996,Tb2InGe2,"{'Tb': 2, 'In': 1, 'Ge': 2}",Tetragonal,P4/mbm,229.36679018621427,8.368311681578085,5.80670455,-0.7177024100000005,0.0,False
mp-867295,LiCeTl2,"{'Li': 1, 'Ce': 1, 'Tl': 2}",Cubic,Fm-3m,103.28232011222735,8.936348456689865,6.06802363,-0.27614141375,0.0,False
mp-1205953,HoBiRh,"{'Ho': 1, 'Bi': 1, 'Rh': 1}",Hexagonal,P-62m,198.01584346667497,11.995585005274458,6.28953873,-0.7547176566666667,0.0,False
mp-5671,Sr(CoP)2,"{'Sr': 1, 'Co': 2, 'P': 2}",Tetragonal,I4/mmm,82.53391072857515,5.38063031317129,5.9330408,-0.8342433066666672,0.0,False
mp-1205603,TbSiRu2C,"{'Tb': 1, 'Si': 1, 'Ru': 2, 'C': 1}",Orthorhombic,Cmcm,152.57753572658748,8.731880779442026,6.64039297,-0.6015383055000001,0.0,False
mp-669436,ZrAsPd,"{'Zr': 1, 'As': 1, 'Pd': 1}",Orthorhombic,Pmmn,517.6295853586738,8.743816810579926,6.5540349,-0.9189908033333325,0.0,False
mp-862928,LiPmTl2,"{'Li': 1, 'Pm': 1, 'Tl': 2}",Cubic,Fm-3m,100.64060363596063,9.251503280996182,4.92456444,-0.33946754187499995,0.0,False
mp-1186451,Pm2CoCu,"{'Pm': 2, 'Co': 1, 'Cu': 1}",Cubic,Fm-3m,86.37715994053917,7.92961724984615,4.23141161,-0.08736404499999928,0.0,False
mp-30787,MoRh3,"{'Mo': 1, 'Rh': 3}",Hexagonal,P6_3/mmc,112.46393353444299,11.949571843809524,7.73792742,-0.23503748749999964,0.0,False
mp-18254,Nb7P4,"{'Nb': 7, 'P': 4}",Monoclinic,C2/m,350.9678842111526,7.326341468175409,7.48941363,-0.8597619903030304,0.0,False
mp-1187852,U2Co12P7,"{'U': 2, 'Co': 12, 'P': 7}",Hexagonal,P-6,247.44879218611158,9.395378542039944,9.75927655,-0.6784616425396829,0.0,False
mp-1104253,Lu3Ga8Cu3,"{'Lu': 3, 'Ga': 8, 'Cu': 3}",Orthorhombic,Immm,244.24913997773143,8.656745264663304,4.72031792,-0.4344213657142859,0.0,False
mp-1217656,TbU3(CoGe)8,"{'Tb': 1, 'U': 3, 'Co': 8, 'Ge': 8}",Tetragonal,P4/mmm,317.5350426168013,10.069849555570205,6.72699674,-0.49242323249999914,0.0,False
mp-1222918,LaCeN2,"{'La': 1, 'Ce': 1, 'N': 2}",Trigonal,R-3m,69.2890509299198,7.358210129896528,8.85568051,-1.5998792775000013,0.0,False
mp-1212909,Er4CdIr,"{'Er': 4, 'Cd': 1, 'Ir': 1}",Cubic,F-43m,604.2861102626197,10.70226227135597,3.64431586,-0.5386735187499999,0.0,False
mp-622209,Al3Ni,"{'Al': 3, 'Ni': 1}",Orthorhombic,Pnma,228.55073726894787,4.058169020834075,8.26975877,-0.4049159087500005,0.0,False
mp-1208484,Tb4MgRu,"{'Tb': 4, 'Mg': 1, 'Ru': 1}",Cubic,F-43m,645.7565517510878,7.828319148696328,3.60233365,-0.2381369104166667,0.0,False
mp-1210622,Nd3(Ge3Pt2)2,"{'Nd': 3, 'Ge': 6, 'Pt': 4}",Orthorhombic,Pnma,1049.7327693313791,10.433383687693649,5.1831184,-0.9165381590384615,0.0,False
mp-975893,PrMgAu2,"{'Pr': 1, 'Mg': 1, 'Au': 2}",Cubic,Fm-3m,89.25557915418294,10.402525351327892,4.5113221,-0.7208162837500001,0.0,False
mp-978098,HoMnB4,"{'Ho': 1, 'Mn': 1, 'B': 4}",Orthorhombic,Pbam,229.291464657679,7.621886172523714,6.46139152,-0.6676366132662833,0.0,False
mp-19870,GaFe3,"{'Ga': 1, 'Fe': 3}",Cubic,Pm-3m,48.15021187795594,8.182231448160092,5.36113067,-0.13531762187499918,0.0,False
mp-1106011,Nd3Co,"{'Nd': 3, 'Co': 1}",Orthorhombic,Pnma,451.8715235258894,7.22700376762141,3.72506734,-0.06289372999999987,0.0,False
mp-561000,Cs4KLiFe2F12,"{'Cs': 4, 'K': 1, 'Li': 1, 'Fe': 2, 'F': 12}",Trigonal,R-3m,378.45317586743687,4.024977541493178,-0.17182565,-2.9551539499028734,0.0,False
mp-1226769,CeYIn6,"{'Ce': 1, 'Y': 1, 'In': 6}",Tetragonal,P4/mmm,203.05377800692884,7.50667331228511,7.50661806,-0.41830289770833406,0.0,False
mp-10852,La(BC)2,"{'La': 1, 'B': 2, 'C': 2}",Tetragonal,P4/mbm,115.95039356777974,5.285891645598365,8.77322625,-0.43770505466666665,0.0,False
mp-1984,TaS2,"{'Ta': 1, 'S': 2}",Hexagonal,P6_3/mmc,121.14893336312804,6.718365284813418,4.34410709,-1.3837958554166672,0.0,False
mp-20724,Mg2Pb,"{'Mg': 2, 'Pb': 1}",Cubic,Fm-3m,79.58774374047873,5.33728534901159,4.4848988,-0.05650054666666667,0.0,False
mp-28269,Cs2SbBr6,"{'Cs': 2, 'Sb': 1, 'Br': 6}",Cubic,Fm-3m,330.83032439732216,4.351713860951804,0.44195014,-1.5861497050957856,0.0,False
mp-1208024,Tm12Co5Bi,"{'Tm': 12, 'Co': 5, 'Bi': 1}",Orthorhombic,Immm,418.3233576438338,10.0462636602272,3.78209082,-0.3199083758333335,0.0,False
mp-1208554,TaSiPt,"{'Ta': 1, 'Si': 1, 'Pt': 1}",Orthorhombic,Pnma,181.2028811092601,14.813289785992136,8.71984889,-0.7076881716666664,0.0,False
mp-672225,BaZn13,"{'Ba': 1, 'Zn': 13}",Cubic,Fm-3c,455.1922865969625,7.205840231406217,3.05086186,-0.17447263964285728,0.0,False
mp-1190652,Eu2CuTe2(SO7)2,"{'Eu': 2, 'Cu': 1, 'Te': 2, 'S': 2, 'O': 14}",Triclinic,P-1,304.4073267857401,4.968381318074882,2.53223556,-2.1067672391468246,0.0,False
mp-865111,NaSmAu2,"{'Na': 1, 'Sm': 1, 'Au': 2}",Cubic,Fm-3m,89.1136611787171,10.570718528371282,3.56601031,-0.5942514603879312,0.0,False
mp-11366,ZrZnCu2,"{'Zr': 1, 'Zn': 1, 'Cu': 2}",Cubic,Fm-3m,58.44344665158231,8.06140762846897,4.84357872,-0.22162148000000048,0.0,False
mp-1215387,Zr4CN3,"{'Zr': 4, 'C': 1, 'N': 3}",Trigonal,R-3m,98.68132094911452,7.049402164006672,6.95850599,-1.6263309053125,0.0,False
mp-640051,Pu2Ni2Sn,"{'Pu': 2, 'Ni': 2, 'Sn': 1}",Tetragonal,P4/mbm,198.570545481878,12.1104670532295,10.36669842,-0.3213065380000003,0.0,False
mp-1205921,CeSiOs2C,"{'Ce': 1, 'Si': 1, 'Os': 2, 'C': 1}",Orthorhombic,Cmcm,157.75661698103195,11.803220802693943,8.5044085,-0.49967879950000055,0.0,False
mp-865537,TiMnCo2,"{'Ti': 1, 'Mn': 1, 'Co': 2}",Cubic,Fm-3m,50.0962124885207,7.314595664974653,6.02392753,-0.2934188078160931,0.0,False
mp-18909,BaNi2(PO4)2,"{'Ba': 1, 'Ni': 2, 'P': 2, 'O': 8}",Trigonal,R-3,161.6069293494854,4.568922460767686,4.13289459,-2.5385573043589744,0.0,False
mp-754870,Li2RhO3,"{'Li': 2, 'Rh': 1, 'O': 3}",Monoclinic,C2/m,105.63300172350391,5.180825840455934,2.9147241,-1.7556944588194447,0.0,False
mp-16505,La3Al11,"{'La': 3, 'Al': 11}",Orthorhombic,Immm,293.127580667699,4.041983234551007,7.70779201,-0.39992016607142894,0.0,False
mp-1198134,Ta3As,"{'Ta': 3, 'As': 1}",Tetragonal,P4_2/n,549.2737284041405,14.94079562826282,6.85173659,-0.3238900393750015,0.0,False
mp-633,LaSn3,"{'La': 1, 'Sn': 3}",Cubic,Pm-3m,110.85831165488231,7.415102440372493,8.90048074,-0.5750253525,0.0,False
mp-1184159,ErHfRu2,"{'Er': 1, 'Hf': 1, 'Ru': 2}",Cubic,Fm-3m,70.50496161098543,12.903929991200108,5.62279792,-0.6048777449999978,0.0,False
mp-568285,Np3As4,"{'Np': 3, 'As': 4}",Cubic,I-43d,316.68399171069024,10.599110123725655,9.19729744,-0.6469351608928581,0.0,False
mp-867477,Eu2SnHg,"{'Eu': 2, 'Sn': 1, 'Hg': 1}",Cubic,Fm-3m,121.68166235949705,8.504933457775142,3.88563353,-0.6699048474999998,0.0,False
mp-5508,Th(SiPd)2,"{'Th': 1, 'Si': 2, 'Pd': 2}",Tetragonal,I4/mmm,89.27574296305798,9.3195700287534,7.59192116,-0.9219291720000001,0.0,False
mp-1198161,NdSn3Ru,"{'Nd': 1, 'Sn': 3, 'Ru': 1}",Cubic,Pm-3n,928.7575958681322,8.602614432331066,7.72555995,-0.47731537124999973,0.0,False
mp-1209057,Sc2Au,"{'Sc': 2, 'Au': 1}",Orthorhombic,Pnma,256.1761183101612,7.438207465743032,4.55224575,-0.6506002049999994,0.0,False
mp-1105102,Sm3GaCo3,"{'Sm': 3, 'Ga': 1, 'Co': 3}",Orthorhombic,Cmcm,276.1663072471335,8.38912144570214,3.92787721,-0.26715755035714245,0.0,False
mp-31385,Er5Sn3,"{'Er': 5, 'Sn': 3}",Hexagonal,P6_3/mcm,437.49423332933264,9.051860096176254,5.00430432,-0.7085839300000005,0.0,False
mp-1216323,VMo,"{'V': 1, 'Mo': 1}",Orthorhombic,Cmmm,28.917556469890812,8.43440797512615,6.99897995,-0.10177276499999977,0.0,False
mp-510595,Er5CoSb2,"{'Er': 5, 'Co': 1, 'Sb': 2}",Orthorhombic,Pnma,816.1861929855951,9.267178891623852,4.89597097,-0.7481062881250002,0.0,False
mp-20843,Sr2InPd2,"{'Sr': 2, 'In': 1, 'Pd': 2}",Monoclinic,C2/c,257.88727576096454,6.476331746503408,4.03244133,-0.6671600406666662,0.0,False
mp-11104,HoInRh,"{'Ho': 1, 'In': 1, 'Rh': 1}",Hexagonal,P-62m,187.54781234006927,10.16399406368287,6.01928706,-0.7528304144444447,0.0,False
mp-1207100,ScIn,"{'Sc': 1, 'In': 1}",Tetragonal,P4/mmm,44.706868859217366,5.934453238829552,6.63332385,-0.4328670474999994,0.0,False
mp-12073,Ba(BIr)2,"{'Ba': 1, 'B': 2, 'Ir': 2}",Tetragonal,I4/mmm,89.6418378430664,10.065709509503318,5.39497764,-0.5000045856666674,0.0,False
mp-861961,TiZnRh2,"{'Ti': 1, 'Zn': 1, 'Rh': 2}",Cubic,Fm-3m,55.46207002653592,9.55349176276117,6.32641418,-0.7726216583333327,0.0,False
mp-1186432,Pm2AlCd,"{'Pm': 2, 'Al': 1, 'Cd': 1}",Cubic,Fm-3m,106.67514898764263,6.684059896034884,3.62382133,-0.3398129637499996,0.0,False
mp-865878,Ti2TcNi,"{'Ti': 2, 'Tc': 1, 'Ni': 1}",Cubic,Fm-3m,56.217377890589404,7.456156350729258,7.32946537,-0.4797772004166667,0.0,False
mp-570404,Ho4CdCo,"{'Ho': 4, 'Cd': 1, 'Co': 1}",Cubic,F-43m,586.7703135096236,9.407542654199746,3.30097634,-0.2541252191666666,0.0,False
mp-1188524,Eu(P3Ru)4,"{'Eu': 1, 'P': 12, 'Ru': 4}",Cubic,Im-3,262.3362830846553,5.873616018838934,7.46774738,-0.6275501676470592,0.0,False
mp-12593,ScIr3,"{'Sc': 1, 'Ir': 3}",Cubic,Pm-3m,60.5905796549935,17.03569378807751,8.32243855,-0.6210933587499987,0.0,False
mp-1216255,Y2(AlNi)5,"{'Y': 2, 'Al': 5, 'Ni': 5}",Monoclinic,Pm,548.0026809530037,5.510536109790486,6.77152164,-0.6337578308333328,0.0,False
mp-30453,DyBiPt,"{'Dy': 1, 'Bi': 1, 'Pt': 1}",Cubic,F-43m,74.90451270346752,12.56002189973845,5.71337685,-1.050216906666666,0.0,False
mp-1379819,Y2Fe2O7,"{'Y': 2, 'Fe': 2, 'O': 7}",Cubic,Fd-3m,248.13178240274013,5.373775801199993,2.69142508,-2.592347273143939,0.0,False
mp-17870,KYb(WO4)2,"{'K': 1, 'Yb': 1, 'W': 2, 'O': 8}",Monoclinic,C2/c,343.65048908779295,6.840391653373203,0.17209182,-2.4140784698333335,0.0,False
mp-1104103,Dy(MnAl2)4,"{'Dy': 1, 'Mn': 4, 'Al': 8}",Tetragonal,I4/mmm,198.7803895531737,4.996347334833791,6.89349953,-0.34248907782493415,0.0,False
mp-1197003,Pr2Co14B,"{'Pr': 2, 'Co': 14, 'B': 1}",Tetragonal,P4_2/mnm,878.6364814117686,8.44931736374648,5.09272201,-0.10506221112745141,0.0,False
mp-1214093,Ca2Si5Pt3,"{'Ca': 2, 'Si': 5, 'Pt': 3}",Orthorhombic,Ibam,344.5622070027533,7.767081251557292,7.16507672,-0.7888345465000007,0.0,False
mp-7814,Ta2CS2,"{'Ta': 2, 'C': 1, 'S': 2}",Trigonal,R-3m,82.98936822439603,8.76469685199199,4.65920066,-1.1359471207499994,0.0,False
mp-29580,Ta9(CoS3)2,"{'Ta': 9, 'Co': 2, 'S': 6}",Hexagonal,P-62m,606.6805721000452,10.61326905174877,5.90164432,-0.9307289175735304,0.0,False
mp-2120,HoAg2,"{'Ho': 1, 'Ag': 2}",Tetragonal,I4/mmm,62.48036612378993,10.116969523867779,3.50789934,-0.33542874444444476,0.0,False
mp-865050,HfMgRh2,"{'Hf': 1, 'Mg': 1, 'Rh': 2}",Cubic,Fm-3m,63.13564771785462,10.746800743683183,6.17357447,-0.8712557475000002,0.0,False
mp-1185238,LiTiPd2,"{'Li': 1, 'Ti': 1, 'Pd': 2}",Cubic,Fm-3m,57.543625728068605,7.723530703428861,4.78546558,-0.5341690016666671,0.0,False
mp-969,YbAl2,"{'Yb': 1, 'Al': 2}",Cubic,Fd-3m,123.52963222544773,6.10294827464665,4.75332314,-0.3435554200000001,0.0,False
mp-1191047,Tb3RuO7,"{'Tb': 3, 'Ru': 1, 'O': 7}",Orthorhombic,Cmcm,280.20872650570055,8.176114684117898,3.31032758,-3.1803367492045442,0.0,False
mp-21051,EuInPt,"{'Eu': 1, 'In': 1, 'Pt': 1}",Orthorhombic,Pnma,282.1770119158559,10.871849996951218,5.55174972,-0.8446141191666676,0.0,False
mp-1095680,PrGeRh,"{'Pr': 1, 'Ge': 1, 'Rh': 1}",Orthorhombic,Pnma,243.64567105477903,8.627000283628844,5.65645183,-0.8590212200000001,0.0,False
mp-1202784,Y(Ni2B)6,"{'Y': 1, 'Ni': 12, 'B': 6}",Orthorhombic,Cmc2_1,377.162095897976,7.55588317906029,7.5987725,-0.39445053114035034,0.0,False
mp-510209,Sc5Pb3,"{'Sc': 5, 'Pb': 3}",Hexagonal,P6_3/mcm,389.4494120249884,7.217606606434112,5.91568809,-0.46876164437500023,0.0,False
mp-1223048,La2ZnSb4,"{'La': 2, 'Zn': 1, 'Sb': 4}",Tetragonal,P-4m2,202.20699203812086,6.818157235349497,7.00399033,-0.9082050742857147,0.0,False
mp-977582,ZrZnRh2,"{'Zr': 1, 'Zn': 1, 'Rh': 2}",Cubic,Fm-3m,61.49359301151664,9.78723785650408,5.67561542,-0.7683392500000004,0.0,False
mp-1186577,PmEuRh2,"{'Pm': 1, 'Eu': 1, 'Rh': 2}",Cubic,Fm-3m,86.73260247600798,9.62587891261258,4.34844022,-0.5148218118749996,0.0,False
mp-3217,USeO,"{'U': 1, 'Se': 1, 'O': 1}",Tetragonal,P4/nmm,107.42535286221113,10.294405980408342,8.95172464,-2.665590687031249,0.0,False
mp-1200738,Pr5(Sn5Rh2)2,"{'Pr': 5, 'Sn': 10, 'Rh': 4}",Tetragonal,P4/mbm,932.5235131675593,8.202803621927877,6.73379778,-0.7355521163157889,0.0,False
mp-1087502,HoPd,"{'Ho': 1, 'Pd': 1}",Orthorhombic,Pnma,173.21915935643293,10.405033918153062,4.30666754,-0.9431268900000003,0.0,False
mp-8843,SrSiPd,"{'Sr': 1, 'Si': 1, 'Pd': 1}",Cubic,P2_13,278.5954119408786,5.2958240463246735,4.38274317,-0.7328725405555557,0.0,False
mp-505467,YSiPd,"{'Y': 1, 'Si': 1, 'Pd': 1}",Orthorhombic,Pmmn,449.5236948654064,6.602246401412471,5.86463676,-1.0105871672222217,0.0,False
mp-22274,HoTiSi,"{'Ho': 1, 'Ti': 1, 'Si': 1}",Tetragonal,P4/nmm,121.85326552569444,6.565196777569022,5.09585024,-0.6349954527777774,0.0,False
mp-5526,La(CoSi)2,"{'La': 1, 'Co': 2, 'Si': 2}",Tetragonal,I4/mmm,80.90306262420782,6.42316653767868,8.23204918,-0.7034686429999993,0.0,False
mp-20326,U(PS3)2,"{'U': 1, 'P': 2, 'S': 6}",Tetragonal,P4_2/m,473.76836796855497,3.451449079410873,3.78643619,-0.9631254172685186,0.0,False
mp-669309,CsY10(C2I9)2,"{'Cs': 1, 'Y': 10, 'C': 4, 'I': 18}",Triclinic,P-1,1168.7650689530528,4.765649747682933,3.84006293,-1.48571765650296,0.0,False
mp-1104898,Y5Ru2,"{'Y': 5, 'Ru': 2}",Monoclinic,C2/c,365.3882203830052,5.877691139951522,3.98994721,-0.3334786497619047,0.0,False
mp-1207197,Tb2CI,"{'Tb': 2, 'C': 1, 'I': 1}",Hexagonal,P6_3/mmc,182.47168662727293,8.313372725861262,6.09376497,-0.8755499931250004,0.0,False
mp-10853,Pr(BC)2,"{'Pr': 1, 'B': 2, 'C': 2}",Tetragonal,P4/mbm,112.99977522215762,5.482759692773397,6.15133042,-0.39408530966666716,0.0,False
mp-2520,TmSb,"{'Tm': 1, 'Sb': 1}",Cubic,Fm-3m,57.287900309467304,8.426021717183666,5.45923354,-1.1559196783333334,0.0,False
mp-570199,Ti3Pd5,"{'Ti': 3, 'Pd': 5}",Tetragonal,P4/mmm,123.22267082184108,9.105693784733388,5.63420611,-0.6168922500000003,0.0,False
mp-1102795,ErZnPt,"{'Er': 1, 'Zn': 1, 'Pt': 1}",Orthorhombic,Pnma,226.66967956010708,12.534519979818116,4.36400887,-0.988830353333333,0.0,False
mp-1208691,Tb5(In2Pt)2,"{'Tb': 5, 'In': 4, 'Pt': 2}",Orthorhombic,Pbam,537.9724895958207,10.149355661380289,5.75185538,-0.808241328181818,0.0,False
mp-864895,Be2NiRh,"{'Be': 2, 'Ni': 1, 'Rh': 1}",Cubic,Fm-3m,38.58789953031376,7.729662686301186,6.58383362,-0.5919035324999999,0.0,False
mp-13285,NaPd3O4,"{'Na': 1, 'Pd': 3, 'O': 4}",Cubic,Pm-3n,182.20369557076128,7.404785345102186,2.78666808,-1.0793690345689653,0.0,False
mp-1188172,Ti5CuSb3,"{'Ti': 5, 'Cu': 1, 'Sb': 3}",Hexagonal,P6_3/mcm,315.38477304207777,7.035897342643713,8.53065088,-0.5528063485185181,0.0,False
mp-9208,V2B3,"{'V': 2, 'B': 3}",Orthorhombic,Cmcm,82.55917414505952,5.403081306931714,8.4520879,-0.7982462725000005,0.0,False
mp-17188,U(Al10V)2,"{'U': 1, 'Al': 20, 'V': 2}",Cubic,Fd-3m,739.1339668099312,3.9519628370122324,8.3696028,-0.184208793043479,0.0,False
mp-1199016,Ga5Pt,"{'Ga': 5, 'Pt': 1}",Monoclinic,P2_1/m,874.1294889191106,8.26269738217148,4.17818393,-0.30570694666666637,0.0,False
mp-30438,Be2Cr,"{'Be': 2, 'Cr': 1}",Hexagonal,P6_3/mmc,114.39090100088167,4.065767990849648,5.14889818,-0.22044840916666666,0.0,False
mp-1216166,Y10(SiGe)3,"{'Y': 10, 'Si': 3, 'Ge': 3}",Hexagonal,P-62m,399.1373336009235,4.95591889928052,4.12428054,-0.7753020607291674,0.0,False
mp-1193862,Hf9Re4Si,"{'Hf': 9, 'Re': 4, 'Si': 1}",Hexagonal,P6_3/mmc,552.0870944679859,14.312812827609218,5.63678458,-0.37586143535714356,0.0,False
mp-1226069,Co3SiMo2,"{'Co': 3, 'Si': 1, 'Mo': 2}",Hexagonal,P6_3/mmc,141.97452866485298,9.281156699039244,8.02796825,-0.3011017458333332,0.0,False
mp-1205892,Zr6CoSb2,"{'Zr': 6, 'Co': 1, 'Sb': 2}",Hexagonal,P-62m,191.26893356753172,7.377682379801477,5.96929531,-0.6104450761111132,0.0,False
mp-1205372,VCl4,"{'V': 1, 'Cl': 4}",Monoclinic,P2_1/c,612.1020192689999,2.091642941195527,-0.3144802,-1.6381697935,0.0,False
mp-1103857,U(Mn2P)2,"{'U': 1, 'Mn': 4, 'P': 2}",Tetragonal,P4_2/mnm,210.75745671479206,8.189790112572558,9.87243691,-0.5810234183415436,0.0,False
mp-1212466,Hf5CoP3,"{'Hf': 5, 'Co': 1, 'P': 3}",Orthorhombic,Pnma,614.7522967301855,11.283298312829478,6.64469105,-1.0690825311111116,0.0,False
mp-1216828,U2CN,"{'U': 2, 'C': 1, 'N': 1}",Trigonal,R-3m,60.44970785814215,13.791886623145922,11.6017146,-0.8076809206249997,0.0,False
mp-30339,ErAg2,"{'Er': 1, 'Ag': 2}",Tetragonal,I4/mmm,61.74004854734228,10.30091227642014,3.52600652,-0.3328381711111111,0.0,False
mp-1188368,Lu3Ge3Ru2,"{'Lu': 3, 'Ge': 3, 'Ru': 2}",Orthorhombic,Cmcm,309.010318241879,10.155936965736842,5.55078012,-0.7816289512499992,0.0,False
mp-640825,Sr5(InBi3)2,"{'Sr': 5, 'In': 2, 'Bi': 6}",Orthorhombic,Pbam,944.9973108355736,6.7532941897494885,3.91730814,-0.6854448294871793,0.0,False
mp-568151,Ti5Ge3,"{'Ti': 5, 'Ge': 3}",Hexagonal,P6_3/mcm,256.61957508824906,5.9176295544645825,6.91870246,-0.6958052883333332,0.0,False
mp-1183185,AcYbAu2,"{'Ac': 1, 'Yb': 1, 'Au': 2}",Cubic,Fm-3m,104.85485037693631,12.573795191547868,4.98509635,-0.8701396356250002,0.0,False
mp-1869,GaPd2,"{'Ga': 1, 'Pd': 2}",Orthorhombic,Pnma,175.54707015013076,10.69130689277633,4.64767643,-0.6454105933333333,0.0,False
mp-22422,Ce3Te4,"{'Ce': 3, 'Te': 4}",Cubic,I-43d,453.7224538329173,6.812726159366849,8.22378251,-1.645700402380952,0.0,False
mp-1887,MoP2,"{'Mo': 1, 'P': 2}",Orthorhombic,Cmc2_1,88.4521517815565,5.928140728067916,9.23522111,-0.5154748438888888,0.0,False
mp-865437,Lu2ZnRu,"{'Lu': 2, 'Zn': 1, 'Ru': 1}",Cubic,Fm-3m,76.9720442952606,11.140719580094432,3.93071337,-0.44116292499999954,0.0,False
mp-1205529,Tm4Ni2C5,"{'Tm': 4, 'Ni': 2, 'C': 5}",Orthorhombic,Pmm2,147.46983316278104,9.606940899812571,5.2525187,-0.40492707765151503,0.0,False
